pk_local,uf,nome_estado,municipio,regiao
3249,PR,Paraná,ROLANDIA,Sul
3250,PR,Paraná,PATO BRANCO,Sul
3251,PR,Paraná,JARDIM OLINDA,Sul
3252,PR,Paraná,MATINHOS,Sul
3253,PR,Paraná,COLOMBO,Sul
3254,PR,Paraná,BRAGANEY,Sul
3255,PR,Paraná,MEDIANEIRA,Sul
3256,PR,Paraná,CANDOI,Sul
3257,PR,Paraná,MANOEL RIBAS,Sul
3258,PR,Paraná,TURVO,Sul
3259,PR,Paraná,PITANGA,Sul
3260,PR,Paraná,LARANJEIRAS DO SUL,Sul
3261,PR,Paraná,QUEDAS DO IGUACU,Sul
3262,PR,Paraná,RESERVA,Sul
3263,PR,Paraná,GUARATUBA,Sul
3264,PR,Paraná,FAXINAL,Sul
3265,PR,Paraná,MORRETES,Sul
3266,PR,Paraná,PORTO VITORIA,Sul
3267,PR,Paraná,ANTONIO OLINTO,Sul
3268,PR,Paraná,PARANAPOEMA,Sul
3269,PR,Paraná,PORECATU,Sul
3270,PR,Paraná,ATALAIA,Sul
3271,PR,Paraná,PARANACITY,Sul
3272,PR,Paraná,FRANCISCO BELTRAO,Sul
3273,PR,Paraná,FLORAI,Sul
3274,PR,Paraná,CONSELHEIRO MAIRINCK,Sul
3275,PR,Paraná,JACAREZINHO,Sul
3276,PR,Paraná,TELEMACO BORBA,Sul
3277,PR,Paraná,SANTO ANTONIO DA PLATINA,Sul
3278,PR,Paraná,SANTO ANTONIO DO CAIUA,Sul
3279,PR,Paraná,SANTANA DO ITARARE,Sul
3280,PR,Paraná,XAMBRE,Sul
3281,PR,Paraná,CENTENARIO DO SUL,Sul
3282,PR,Paraná,JAGUARIAIVA,Sul
3283,PR,Paraná,ASSAI,Sul
3284,PR,Paraná,WENCESLAU BRAZ,Sul
3285,PR,Paraná,TERRA ROXA,Sul
3286,PR,Paraná,IMBAU,Sul
3287,PR,Paraná,SAO PEDRO DO IGUACU,Sul
3288,PR,Paraná,CAMPINA DA LAGOA,Sul
3289,PR,Paraná,PRANCHITA,Sul
3290,PR,Paraná,TAPEJARA,Sul
3291,PR,Paraná,CERRO AZUL,Sul
3292,PR,Paraná,ALTO PARANA,Sul
3293,PR,Paraná,SANTA MARIA DO OESTE,Sul
3294,PR,Paraná,FLORESTA,Sul
3295,PR,Paraná,SALTO DO ITARARE,Sul
3296,PR,Paraná,AGUDOS DO SUL,Sul
3297,PR,Paraná,ASTORGA,Sul
3298,PR,Paraná,CRUZ MACHADO,Sul
3299,PR,Paraná,CLEVELANDIA,Sul
3300,PR,Paraná,PAULO FRONTIN,Sul
3301,PR,Paraná,MANDAGUARI,Sul
3302,PR,Paraná,UBIRATA,Sul
3303,PR,Paraná,PONTAL DO PARANA,Sul
3304,PR,Paraná,NOVA AURORA,Sul
3305,PR,Paraná,COLORADO,Sul
3306,PR,Paraná,RONDON,Sul
3307,PR,Paraná,CRUZEIRO DO SUL,Sul
3308,PR,Paraná,ITAGUAJE,Sul
3309,PR,Paraná,TIBAGI,Sul
3310,PR,Paraná,NOVA ESPERANCA,Sul
3311,PR,Paraná,CAPITAO LEONIDAS MARQUES,Sul
3312,PR,Paraná,IPIRANGA,Sul
3313,PR,Paraná,IVAIPORA,Sul
3314,PR,Paraná,SULINA,Sul
3315,PR,Paraná,SAUDADE DO IGUACU,Sul
3316,PR,Paraná,SANTO INACIO,Sul
3317,PR,Paraná,AMPERE,Sul
3318,PR,Paraná,ANTONINA,Sul
3319,PR,Paraná,GUARANIACU,Sul
3320,PR,Paraná,QUERENCIA DO NORTE,Sul
3321,PR,Paraná,TUNEIRAS DO OESTE,Sul
3322,PR,Paraná,CEU AZUL,Sul
3323,PR,Paraná,ESPIGAO ALTO DO IGUACU,Sul
3324,PR,Paraná,CORNELIO PROCOPIO,Sul
3325,PR,Paraná,MANDAGUACU,Sul
3326,PR,Paraná,LAPA,Sul
3327,PR,Paraná,MARIA HELENA,Sul
3328,PR,Paraná,PIRAQUARA,Sul
3329,PR,Paraná,PAULA FREITAS,Sul
3330,PR,Paraná,RIO AZUL,Sul
3331,PR,Paraná,MARECHAL CANDIDO RONDON,Sul
3332,PR,Paraná,MANDIRITUBA,Sul
3333,PR,Paraná,PEABIRU,Sul
3334,PR,Paraná,SAO MANOEL DO PARANA,Sul
3335,PR,Paraná,QUATRO BARRAS,Sul
3336,PR,Paraná,TIJUCAS DO SUL,Sul
3337,PR,Paraná,SAO JOAO DO TRIUNFO,Sul
3338,PR,Paraná,RANCHO ALEGRE,Sul
3339,PR,Paraná,CAMBIRA,Sul
3340,PR,Paraná,BANDEIRANTES,Sul
3341,PR,Paraná,JATAIZINHO,Sul
3342,PR,Paraná,ENGENHEIRO BELTRAO,Sul
3343,PR,Paraná,SANTA CRUZ DE MONTE CASTELO,Sul
3344,PR,Paraná,NOVA LONDRINA,Sul
3345,PR,Paraná,ALVORADA DO SUL,Sul
3346,PR,Paraná,PALMITAL,Sul
3347,PR,Paraná,NOVA TEBAS,Sul
3348,PR,Paraná,IGUARACU,Sul
3349,PR,Paraná,ITAMBE,Sul
3350,PR,Paraná,SANTA ISABEL DO IVAI,Sul
3351,PR,Paraná,PRESIDENTE CASTELO BRANCO,Sul
3352,PR,Paraná,IVAI,Sul
3353,PR,Paraná,CANTAGALO,Sul
3354,PR,Paraná,ITAUNA DO SUL,Sul
3355,PR,Paraná,DOUTOR CAMARGO,Sul
3356,PR,Paraná,BOCAIUVA DO SUL,Sul
3357,PR,Paraná,LEOPOLIS,Sul
3358,PR,Paraná,NOSSA SENHORA DAS GRACAS,Sul
3359,PR,Paraná,LUPIONOPOLIS,Sul
3360,PR,Paraná,NOVA FATIMA,Sul
3361,PR,Paraná,SAO JOAO DO CAIUA,Sul
3362,PR,Paraná,PEROLA D'OESTE,Sul
3363,PR,Paraná,DOUTOR ULYSSES,Sul
3364,PR,Paraná,SAO CARLOS DO IVAI,Sul
3365,PR,Paraná,MARILUZ,Sul
3366,PR,Paraná,CONTENDA,Sul
3367,PR,Paraná,SAO JORGE DO PATROCINIO,Sul
3368,PR,Paraná,MALLET,Sul
3369,PR,Paraná,MISSAL,Sul
3370,PR,Paraná,PORTO RICO,Sul
3371,PR,Paraná,IPORA,Sul
3372,PR,Paraná,CAFELANDIA,Sul
3373,PR,Paraná,VERE,Sul
3374,PR,Paraná,RIBEIRAO CLARO,Sul
3375,PR,Paraná,FRANCISCO ALVES,Sul
3376,PR,Paraná,ALTO PIQUIRI,Sul
3377,PR,Paraná,CORBELIA,Sul
3378,PR,Paraná,CAMPINA DO SIMAO,Sul
3379,PR,Paraná,SANTA MARIANA,Sul
3380,PR,Paraná,ITAMBARACA,Sul
3381,PR,Paraná,CARLOPOLIS,Sul
3382,PR,Paraná,QUATIGUA,Sul
3383,PR,Paraná,SIQUEIRA CAMPOS,Sul
3384,PR,Paraná,FERNANDES PINHEIRO,Sul
3385,PR,Paraná,CAMPO BONITO,Sul
3386,PR,Paraná,TUNAS DO PARANA,Sul
3387,PR,Paraná,BALSA NOVA,Sul
3388,PR,Paraná,ABATIA,Sul
3389,PR,Paraná,REBOUCAS,Sul
3390,PR,Paraná,PALMEIRA,Sul
3391,PR,Paraná,RIO BONITO DO IGUACU,Sul
3392,PR,Paraná,MARQUINHO,Sul
3393,PR,Paraná,SANTA TEREZA DO OESTE,Sul
3394,PR,Paraná,LINDOESTE,Sul
3395,PR,Paraná,JESUITAS,Sul
3396,PR,Paraná,SAO JORGE DO IVAI,Sul
3397,PR,Paraná,MERCEDES,Sul
3398,PR,Paraná,SANTA TEREZINHA DE ITAIPU,Sul
3399,PR,Paraná,ASSIS CHATEAUBRIAND,Sul
3400,PR,Paraná,SERTANEJA,Sul
3401,PR,Paraná,LOANDA,Sul
3402,PR,Paraná,CRUZEIRO DO OESTE,Sul
3403,PR,Paraná,CARAMBEI,Sul
3404,PR,Paraná,FAROL,Sul
3405,PR,Paraná,ITAPERUCU,Sul
3406,PR,Paraná,REALEZA,Sul
3407,PR,Paraná,TERRA BOA,Sul
3408,PR,Paraná,JUSSARA,Sul
3409,PR,Paraná,BRASILANDIA DO SUL,Sul
3410,PR,Paraná,PALOTINA,Sul
3411,PR,Paraná,TRES BARRAS DO PARANA,Sul
3412,PR,Paraná,RIO NEGRO,Sul
3413,PR,Paraná,QUITANDINHA,Sul
3414,PR,Paraná,MAMBORE,Sul
3415,PR,Paraná,VITORINO,Sul
3416,PR,Paraná,TUPASSI,Sul
3417,PR,Paraná,QUARTO CENTENARIO,Sul
3418,PR,Paraná,IRACEMA DO OESTE,Sul
3419,PR,Paraná,SABAUDIA,Sul
3420,PR,Paraná,ALTAMIRA DO PARANA,Sul
3421,PR,Paraná,DIAMANTE D'OESTE,Sul
3422,PR,Paraná,NOVA ESPERANCA DO SUDOESTE,Sul
3423,PR,Paraná,CAFEZAL DO SUL,Sul
3424,PR,Paraná,ARAPOTI,Sul
3425,PR,Paraná,SAO JERONIMO DA SERRA,Sul
3426,PR,Paraná,ROSARIO DO IVAI,Sul
3427,PR,Paraná,IVATUBA,Sul
3428,PR,Paraná,GUAMIRANGA,Sul
3429,PR,Paraná,CAMBARA,Sul
3430,PR,Paraná,NOVA SANTA BARBARA,Sul
3431,PR,Paraná,RAMILANDIA,Sul
3432,PR,Paraná,SANTA HELENA,Sul
3433,PR,Paraná,INDIANOPOLIS,Sul
3434,PR,Paraná,PLANALTO,Sul
3435,PR,Paraná,ENEAS MARQUES,Sul
3436,PR,Paraná,SANTA IZABEL DO OESTE,Sul
3437,PR,Paraná,MUNHOZ DE MELO,Sul
3438,PR,Paraná,JAGUAPITA,Sul
3439,PR,Paraná,BOM JESUS DO SUL,Sul
3440,PR,Paraná,VERA CRUZ DO OESTE,Sul
3441,PR,Paraná,ITAIPULANDIA,Sul
3442,PR,Paraná,VENTANIA,Sul
3443,PR,Paraná,TAMARANA,Sul
3444,PR,Paraná,IVATE,Sul
3445,PR,Paraná,PITANGUEIRAS,Sul
3446,PR,Paraná,TAPIRA,Sul
3447,PR,Paraná,CALIFORNIA,Sul
3448,PR,Paraná,MARIPA,Sul
3449,PR,Paraná,FORMOSA DO OESTE,Sul
3450,PR,Paraná,CRUZEIRO DO IGUACU,Sul
3451,PR,Paraná,JANIOPOLIS,Sul
3452,PR,Paraná,BOA VENTURA DE SAO ROQUE,Sul
3453,PR,Paraná,PEROLA,Sul
3454,PR,Paraná,SANTA MONICA,Sul
3455,PR,Paraná,SALTO DO LONTRA,Sul
3456,PR,Paraná,NOVA CANTU,Sul
3457,PR,Paraná,JURANDA,Sul
3458,PR,Paraná,FLORESTOPOLIS,Sul
3459,PR,Paraná,GUAPOREMA,Sul
3460,PR,Paraná,LOBATO,Sul
3461,PR,Paraná,PAICANDU,Sul
3462,PR,Paraná,BARRA DO JACARE,Sul
3463,PR,Paraná,SAO PEDRO DO PARANA,Sul
3464,PR,Paraná,RONCADOR,Sul
3465,PR,Paraná,LIDIANOPOLIS,Sul
3466,PR,Paraná,SANTO ANTONIO DO SUDOESTE,Sul
3467,PR,Paraná,DOURADINA,Sul
3468,PR,Paraná,ARARUNA,Sul
3469,PR,Paraná,GUAPIRAMA,Sul
3470,PR,Paraná,SAO JOAO DO IVAI,Sul
3471,PR,Paraná,NOVA PRATA DO IGUACU,Sul
3472,PR,Paraná,PEROBAL,Sul
3473,PR,Paraná,CORUMBATAI DO SUL,Sul
3474,PR,Paraná,VIRMOND,Sul
3475,PR,Paraná,URAI,Sul
3476,PR,Paraná,SANTO ANTONIO DO PARAISO,Sul
3477,PR,Paraná,DOIS VIZINHOS,Sul
3478,PR,Paraná,CIDADE GAUCHA,Sul
3479,PR,Paraná,MARMELEIRO,Sul
3480,PR,Paraná,NOVA AMERICA DA COLINA,Sul
3481,PR,Paraná,GOIOXIM,Sul
3482,PR,Paraná,FENIX,Sul
3483,PR,Paraná,NOVA OLIMPIA,Sul
3484,PR,Paraná,RIBEIRAO DO PINHAL,Sul
3485,PR,Paraná,TOMAZINA,Sul
3486,PR,Paraná,MOREIRA SALES,Sul
3487,PR,Paraná,QUINTA DO SOL,Sul
3488,PR,Paraná,CAMPO MAGRO,Sul
3489,PR,Paraná,MAUA DA SERRA,Sul
3490,PR,Paraná,SAO PEDRO DO IVAI,Sul
3491,PR,Paraná,RENASCENCA,Sul
3492,PR,Paraná,SAO JORGE D'OESTE,Sul
3493,PR,Paraná,ARAPUA,Sul
3494,PR,Paraná,OURO VERDE DO OESTE,Sul
3495,PR,Paraná,PARAISO DO NORTE,Sul
3496,PR,Paraná,FOZ DO JORDAO,Sul
3497,PR,Paraná,MARIOPOLIS,Sul
3498,PR,Paraná,SALGADO FILHO,Sul
3499,PR,Paraná,KALORE,Sul
3500,PR,Paraná,MARILANDIA DO SUL,Sul
3501,PR,Paraná,BOA VISTA DA APARECIDA,Sul
3502,PR,Paraná,GRANDES RIOS,Sul
3503,PR,Paraná,CRUZMALTINA,Sul
3504,PR,Paraná,PRADO FERREIRA,Sul
3505,PR,Paraná,LUIZIANA,Sul
3506,PR,Paraná,CURIUVA,Sul
3507,PR,Paraná,SAO JOSE DA BOA VISTA,Sul
3508,PR,Paraná,ITAPEJARA D'OESTE,Sul
3509,PR,Paraná,SAO JOAO,Sul
3510,PR,Paraná,BARBOSA FERRAZ,Sul
3511,PR,Paraná,CONGONHINHAS,Sul
3512,PR,Paraná,SAPOPEMA,Sul
3513,PR,Paraná,PORTO BARREIRO,Sul
3514,PR,Paraná,SANTA LUCIA,Sul
3515,PR,Paraná,CATANDUVAS,Sul
3516,PR,Paraná,JAPURA,Sul
3517,PR,Paraná,CAMPO DO TENENTE,Sul
3518,PR,Paraná,JARDIM ALEGRE,Sul
3519,PR,Paraná,BORRAZOPOLIS,Sul
3520,PR,Paraná,AMAPORA,Sul
3521,PR,Paraná,NOVA SANTA ROSA,Sul
3522,PR,Paraná,UNIFLOR,Sul
3523,PR,Paraná,ANGULO,Sul
3524,PR,Paraná,MIRASELVA,Sul
3525,PR,Paraná,FIGUEIRA,Sul
3526,PR,Paraná,SANTA AMELIA,Sul
3527,PR,Paraná,SAO TOME,Sul
3528,PR,Paraná,PORTO AMAZONAS,Sul
3529,PR,Paraná,MIRADOR,Sul
3530,PR,Paraná,IRETAMA,Sul
3531,PR,Paraná,SANTA CECILIA DO PAVAO,Sul
3532,PR,Paraná,BOM SUCESSO DO SUL,Sul
3533,PR,Paraná,FLOR DA SERRA DO SUL,Sul
3534,PR,Paraná,FLORIDA,Sul
3535,PR,Paraná,JABOTI,Sul
3536,PR,Paraná,GUARACI,Sul
3537,PR,Paraná,CAFEARA,Sul
3538,PR,Paraná,SAO JOSE DAS PALMEIRAS,Sul
3539,PR,Paraná,ANAHY,Sul
3540,PR,Paraná,TAMBOARA,Sul
3541,PR,Paraná,MARILENA,Sul
3542,PR,Paraná,GUAIRACA,Sul
3543,PR,Paraná,IGUATU,Sul
3544,PR,Paraná,SANTA INES,Sul
3545,RJ,Rio de Janeiro,CAMPOS DOS GOYTACAZES,Sudeste
3546,RJ,Rio de Janeiro,RIO DE JANEIRO,Sudeste
3547,RJ,Rio de Janeiro,SAO GONCALO,Sudeste
3548,RJ,Rio de Janeiro,DUQUE DE CAXIAS,Sudeste
3549,RJ,Rio de Janeiro,ANGRA DOS REIS,Sudeste
3550,RJ,Rio de Janeiro,ARRAIAL DO CABO,Sudeste
3551,RJ,Rio de Janeiro,PETROPOLIS,Sudeste
3552,RJ,Rio de Janeiro,PARATY,Sudeste
3553,RJ,Rio de Janeiro,MARICA,Sudeste
3554,RJ,Rio de Janeiro,ITATIAIA,Sudeste
3555,RJ,Rio de Janeiro,MACAE,Sudeste
3556,RJ,Rio de Janeiro,MAGE,Sudeste
3557,RJ,Rio de Janeiro,RESENDE,Sudeste
3558,RJ,Rio de Janeiro,NOVA IGUACU,Sudeste
3559,RJ,Rio de Janeiro,TERESOPOLIS,Sudeste
3560,RJ,Rio de Janeiro,AREAL,Sudeste
3561,RJ,Rio de Janeiro,GUAPIMIRIM,Sudeste
3562,RJ,Rio de Janeiro,RIO DAS OSTRAS,Sudeste
3563,RJ,Rio de Janeiro,MANGARATIBA,Sudeste
3564,RJ,Rio de Janeiro,SAO JOAO DA BARRA,Sudeste
3565,RJ,Rio de Janeiro,MIRACEMA,Sudeste
3566,RJ,Rio de Janeiro,SAO JOAO DE MERITI,Sudeste
3567,RJ,Rio de Janeiro,BOM JESUS DO ITABAPOANA,Sudeste
3568,RJ,Rio de Janeiro,PARAIBA DO SUL,Sudeste
3569,RJ,Rio de Janeiro,BARRA DO PIRAI,Sudeste
3570,RJ,Rio de Janeiro,ITABORAI,Sudeste
3571,RJ,Rio de Janeiro,SAQUAREMA,Sudeste
3572,RJ,Rio de Janeiro,RIO BONITO,Sudeste
3573,RJ,Rio de Janeiro,CASIMIRO DE ABREU,Sudeste
3574,RJ,Rio de Janeiro,CACHOEIRAS DE MACACU,Sudeste
3575,RJ,Rio de Janeiro,SILVA JARDIM,Sudeste
3576,RJ,Rio de Janeiro,VOLTA REDONDA,Sudeste
3577,RJ,Rio de Janeiro,CARMO,Sudeste
3578,RJ,Rio de Janeiro,CABO FRIO,Sudeste
3579,RJ,Rio de Janeiro,ITAGUAI,Sudeste
3580,RJ,Rio de Janeiro,VALENCA,Sudeste
3581,RJ,Rio de Janeiro,BELFORD ROXO,Sudeste
3582,RJ,Rio de Janeiro,NOVA FRIBURGO,Sudeste
3583,RJ,Rio de Janeiro,ARARUAMA,Sudeste
3584,RJ,Rio de Janeiro,NITEROI,Sudeste
3585,RJ,Rio de Janeiro,TRES RIOS,Sudeste
3586,RJ,Rio de Janeiro,SAPUCAIA,Sudeste
3587,RJ,Rio de Janeiro,BARRA MANSA,Sudeste
3588,RJ,Rio de Janeiro,CONCEICAO DE MACABU,Sudeste
3589,RJ,Rio de Janeiro,ITALVA,Sudeste
3590,RJ,Rio de Janeiro,SAO PEDRO DA ALDEIA,Sudeste
3591,RJ,Rio de Janeiro,CANTAGALO,Sudeste
3592,RJ,Rio de Janeiro,PORCIUNCULA,Sudeste
3593,RJ,Rio de Janeiro,QUEIMADOS,Sudeste
3594,RJ,Rio de Janeiro,RIO CLARO,Sudeste
3595,RJ,Rio de Janeiro,SAO FRANCISCO DE ITABAPOANA,Sudeste
3596,RJ,Rio de Janeiro,ITAPERUNA,Sudeste
3597,RJ,Rio de Janeiro,SANTO ANTONIO DE PADUA,Sudeste
3598,RJ,Rio de Janeiro,LAJE DO MURIAE,Sudeste
3599,RJ,Rio de Janeiro,QUISSAMA,Sudeste
3600,RJ,Rio de Janeiro,NILOPOLIS,Sudeste
3601,RJ,Rio de Janeiro,PATY DO ALFERES,Sudeste
3602,RJ,Rio de Janeiro,CORDEIRO,Sudeste
3603,RJ,Rio de Janeiro,SAO FIDELIS,Sudeste
3604,RJ,Rio de Janeiro,CAMBUCI,Sudeste
3605,RJ,Rio de Janeiro,PARACAMBI,Sudeste
3606,RJ,Rio de Janeiro,RIO DAS FLORES,Sudeste
3607,RJ,Rio de Janeiro,ARMACAO DOS BUZIOS,Sudeste
3608,RJ,Rio de Janeiro,CARDOSO MOREIRA,Sudeste
3609,RJ,Rio de Janeiro,PIRAI,Sudeste
3610,RJ,Rio de Janeiro,QUATIS,Sudeste
3611,RJ,Rio de Janeiro,MENDES,Sudeste
3612,RJ,Rio de Janeiro,SEROPEDICA,Sudeste
3613,RJ,Rio de Janeiro,NATIVIDADE,Sudeste
3614,RJ,Rio de Janeiro,MIGUEL PEREIRA,Sudeste
3615,RJ,Rio de Janeiro,MESQUITA,Sudeste
3616,RJ,Rio de Janeiro,SAO JOSE DO VALE DO RIO PRETO,Sudeste
3617,RJ,Rio de Janeiro,BOM JARDIM,Sudeste
3618,RJ,Rio de Janeiro,TRAJANO DE MORAIS,Sudeste
3619,RJ,Rio de Janeiro,SAO JOSE DE UBA,Sudeste
3620,RJ,Rio de Janeiro,ITAOCARA,Sudeste
3621,RJ,Rio de Janeiro,TANGUA,Sudeste
3622,RJ,Rio de Janeiro,SAO SEBASTIAO DO ALTO,Sudeste
3623,RJ,Rio de Janeiro,SANTA MARIA MADALENA,Sudeste
3624,RJ,Rio de Janeiro,SUMIDOURO,Sudeste
3625,RJ,Rio de Janeiro,DUAS BARRAS,Sudeste
3626,RJ,Rio de Janeiro,VASSOURAS,Sudeste
3627,RJ,Rio de Janeiro,COMENDADOR LEVY GASPARIAN,Sudeste
3628,RJ,Rio de Janeiro,PINHEIRAL,Sudeste
3629,RJ,Rio de Janeiro,JAPERI,Sudeste
3630,RJ,Rio de Janeiro,ENGENHEIRO PAULO DE FRONTIN,Sudeste
3631,RJ,Rio de Janeiro,APERIBE,Sudeste
3632,RJ,Rio de Janeiro,IGUABA GRANDE,Sudeste
3633,RJ,Rio de Janeiro,MACUCO,Sudeste
3634,RJ,Rio de Janeiro,CARAPEBUS,Sudeste
3635,RJ,Rio de Janeiro,VARRE-SAI,Sudeste
3636,RJ,Rio de Janeiro,PORTO REAL,Sudeste
3637,RN,Rio Grande do Norte,JANDAIRA,Nordeste
3638,RN,Rio Grande do Norte,NATAL,Nordeste
3639,RN,Rio Grande do Norte,SAO MIGUEL,Nordeste
3640,RN,Rio Grande do Norte,ASSU,Nordeste
3641,RN,Rio Grande do Norte,CAICO,Nordeste
3642,RN,Rio Grande do Norte,SAO JOSE DO CAMPESTRE,Nordeste
3643,RN,Rio Grande do Norte,ALEXANDRIA,Nordeste
3644,RN,Rio Grande do Norte,TOUROS,Nordeste
3645,RN,Rio Grande do Norte,NISIA FLORESTA,Nordeste
3646,RN,Rio Grande do Norte,MOSSORO,Nordeste
3647,RN,Rio Grande do Norte,TIBAU DO SUL,Nordeste
3648,RN,Rio Grande do Norte,TIBAU,Nordeste
3649,RN,Rio Grande do Norte,PARNAMIRIM,Nordeste
3650,RN,Rio Grande do Norte,TAIPU,Nordeste
3651,RN,Rio Grande do Norte,CARAUBAS,Nordeste
3652,RN,Rio Grande do Norte,BOM JESUS,Nordeste
3653,RN,Rio Grande do Norte,CANGUARETAMA,Nordeste
3654,RN,Rio Grande do Norte,SAO GONCALO DO AMARANTE,Nordeste
3655,RN,Rio Grande do Norte,MACAIBA,Nordeste
3656,RN,Rio Grande do Norte,EXTREMOZ,Nordeste
3657,RN,Rio Grande do Norte,UMARIZAL,Nordeste
3658,RN,Rio Grande do Norte,CEARA-MIRIM,Nordeste
3659,RN,Rio Grande do Norte,SAO JOSE DE MIPIBU,Nordeste
3660,RN,Rio Grande do Norte,GOIANINHA,Nordeste
3661,RN,Rio Grande do Norte,PATU,Nordeste
3662,RN,Rio Grande do Norte,NOVA CRUZ,Nordeste
3663,RN,Rio Grande do Norte,SAO JOAO DO SABUGI,Nordeste
3664,RN,Rio Grande do Norte,PORTO DO MANGUE,Nordeste
3665,RN,Rio Grande do Norte,GUAMARE,Nordeste
3666,RN,Rio Grande do Norte,RIO DO FOGO,Nordeste
3667,RN,Rio Grande do Norte,MAXARANGUAPE,Nordeste
3668,RN,Rio Grande do Norte,JARDIM DE PIRANHAS,Nordeste
3669,RN,Rio Grande do Norte,VERA CRUZ,Nordeste
3670,RN,Rio Grande do Norte,OURO BRANCO,Nordeste
3671,RN,Rio Grande do Norte,PAU DOS FERROS,Nordeste
3672,RN,Rio Grande do Norte,AREIA BRANCA,Nordeste
3673,RN,Rio Grande do Norte,BARAUNA,Nordeste
3674,RN,Rio Grande do Norte,SENADOR GEORGINO AVELINO,Nordeste
3675,RN,Rio Grande do Norte,JOAO CAMARA,Nordeste
3676,RN,Rio Grande do Norte,PRESIDENTE JUSCELINO,Nordeste
3677,RN,Rio Grande do Norte,TANGARA,Nordeste
3678,RN,Rio Grande do Norte,SANTA CRUZ,Nordeste
3679,RN,Rio Grande do Norte,BARCELONA,Nordeste
3680,RN,Rio Grande do Norte,ACARI,Nordeste
3681,RN,Rio Grande do Norte,LAGOA DE VELHOS,Nordeste
3682,RN,Rio Grande do Norte,CURRAIS NOVOS,Nordeste
3683,RN,Rio Grande do Norte,SAO TOME,Nordeste
3684,RN,Rio Grande do Norte,SAO PAULO DO POTENGI,Nordeste
3685,RN,Rio Grande do Norte,PEDRA GRANDE,Nordeste
3686,RN,Rio Grande do Norte,CAICARA DO NORTE,Nordeste
3687,RN,Rio Grande do Norte,SAO BENTO DO NORTE,Nordeste
3688,RN,Rio Grande do Norte,SITIO NOVO,Nordeste
3689,RN,Rio Grande do Norte,BAIA FORMOSA,Nordeste
3690,RN,Rio Grande do Norte,PASSA E FICA,Nordeste
3691,RN,Rio Grande do Norte,GALINHOS,Nordeste
3692,RN,Rio Grande do Norte,PEDRO AVELINO,Nordeste
3693,RN,Rio Grande do Norte,CAICARA DO RIO DO VENTO,Nordeste
3694,RN,Rio Grande do Norte,RIACHUELO,Nordeste
3695,RN,Rio Grande do Norte,SAO MIGUEL DO GOSTOSO,Nordeste
3696,RN,Rio Grande do Norte,PENDENCIAS,Nordeste
3697,RN,Rio Grande do Norte,MONTE ALEGRE,Nordeste
3698,RN,Rio Grande do Norte,PEDRA PRETA,Nordeste
3699,RN,Rio Grande do Norte,PEDRO VELHO,Nordeste
3700,RN,Rio Grande do Norte,ARES,Nordeste
3701,RN,Rio Grande do Norte,MACAU,Nordeste
3702,RN,Rio Grande do Norte,GROSSOS,Nordeste
3703,RN,Rio Grande do Norte,CARNAUBAIS,Nordeste
3704,RN,Rio Grande do Norte,MONTANHAS,Nordeste
3705,RN,Rio Grande do Norte,SANTO ANTONIO,Nordeste
3706,RN,Rio Grande do Norte,LAJES,Nordeste
3707,RN,Rio Grande do Norte,SAO PEDRO,Nordeste
3708,RN,Rio Grande do Norte,JAPI,Nordeste
3709,RN,Rio Grande do Norte,VILA FLOR,Nordeste
3710,RN,Rio Grande do Norte,SANTA MARIA,Nordeste
3711,RN,Rio Grande do Norte,GOVERNADOR DIX-SEPT ROSADO,Nordeste
3712,RN,Rio Grande do Norte,EQUADOR,Nordeste
3713,RN,Rio Grande do Norte,SANTANA DO SERIDO,Nordeste
3714,RN,Rio Grande do Norte,JARDIM DO SERIDO,Nordeste
3715,RN,Rio Grande do Norte,CARNAUBA DOS DANTAS,Nordeste
3716,RN,Rio Grande do Norte,SENADOR ELOI DE SOUZA,Nordeste
3717,RN,Rio Grande do Norte,CORONEL JOAO PESSOA,Nordeste
3718,RN,Rio Grande do Norte,ENCANTO,Nordeste
3719,RN,Rio Grande do Norte,MARTINS,Nordeste
3720,RN,Rio Grande do Norte,ITAU,Nordeste
3721,RN,Rio Grande do Norte,UPANEMA,Nordeste
3722,RN,Rio Grande do Norte,ITAJA,Nordeste
3723,RN,Rio Grande do Norte,ANGICOS,Nordeste
3724,RN,Rio Grande do Norte,VICOSA,Nordeste
3725,RN,Rio Grande do Norte,APODI,Nordeste
3726,RN,Rio Grande do Norte,SERRA DO MEL,Nordeste
3727,RN,Rio Grande do Norte,LUIS GOMES,Nordeste
3728,RN,Rio Grande do Norte,MAJOR SALES,Nordeste
3729,RN,Rio Grande do Norte,JOSE DA PENHA,Nordeste
3730,RN,Rio Grande do Norte,MARCELINO VIEIRA,Nordeste
3731,RN,Rio Grande do Norte,TENENTE ANANIAS,Nordeste
3732,RN,Rio Grande do Norte,IPANGUACU,Nordeste
3733,RN,Rio Grande do Norte,PARELHAS,Nordeste
3734,RN,Rio Grande do Norte,FELIPE GUERRA,Nordeste
3735,RN,Rio Grande do Norte,LAGOA D'ANTA,Nordeste
3736,RN,Rio Grande do Norte,FRUTUOSO GOMES,Nordeste
3737,RN,Rio Grande do Norte,ALMINO AFONSO,Nordeste
3738,RN,Rio Grande do Norte,RAFAEL GODEIRO,Nordeste
3739,RN,Rio Grande do Norte,OLHO-D'AGUA DO BORGES,Nordeste
