pk_tempo,data,ano,mes,dia,trimestre,diaSemana
3765,2003-03-26,2003,3,26,1,Wednesday
7290,2003-03-27,2003,3,27,1,Thursday
10867,2003-03-28,2003,3,28,1,Friday
4564,2003-03-29,2003,3,29,1,Saturday
11788,2003-03-30,2003,3,30,1,Sunday
4574,2003-03-31,2003,3,31,1,Monday
2383,2003-04-01,2003,4,1,2,Tuesday
790,2003-04-02,2003,4,2,2,Wednesday
3488,2003-04-03,2003,4,3,2,Thursday
3767,2003-04-04,2003,4,4,2,Friday
8819,2003-04-05,2003,4,5,2,Saturday
6586,2003-04-06,2003,4,6,2,Sunday
794,2003-04-07,2003,4,7,2,Monday
589,2003-04-08,2003,4,8,2,Tuesday
5038,2003-04-09,2003,4,9,2,Wednesday
791,2003-04-10,2003,4,10,2,Thursday
5407,2003-04-11,2003,4,11,2,Friday
10938,2003-04-12,2003,4,12,2,Saturday
8581,2003-04-13,2003,4,13,2,Sunday
5376,2003-04-14,2003,4,14,2,Monday
7291,2003-04-15,2003,4,15,2,Tuesday
609,2003-04-16,2003,4,16,2,Wednesday
590,2003-04-17,2003,4,17,2,Thursday
10898,2003-04-18,2003,4,18,2,Friday
754,2003-04-19,2003,4,19,2,Saturday
10939,2003-04-20,2003,4,20,2,Sunday
792,2003-04-21,2003,4,21,2,Monday
755,2003-04-22,2003,4,22,2,Tuesday
4575,2003-04-23,2003,4,23,2,Wednesday
3766,2003-04-24,2003,4,24,2,Thursday
8845,2003-04-25,2003,4,25,2,Friday
12013,2003-04-26,2003,4,26,2,Saturday
9978,2003-04-27,2003,4,27,2,Sunday
8839,2003-04-28,2003,4,28,2,Monday
676,2003-04-29,2003,4,29,2,Tuesday
5358,2003-04-30,2003,4,30,2,Wednesday
11239,2003-05-01,2003,5,1,2,Thursday
3830,2003-05-02,2003,5,2,2,Friday
5377,2003-05-03,2003,5,3,2,Saturday
9068,2003-05-04,2003,5,4,2,Sunday
775,2003-05-05,2003,5,5,2,Monday
5378,2003-05-06,2003,5,6,2,Tuesday
3489,2003-05-07,2003,5,7,2,Wednesday
8608,2003-05-08,2003,5,8,2,Thursday
5359,2003-05-09,2003,5,9,2,Friday
9061,2003-05-10,2003,5,10,2,Saturday
5403,2003-05-11,2003,5,11,2,Sunday
5379,2003-05-12,2003,5,12,2,Monday
3521,2003-05-13,2003,5,13,2,Tuesday
463,2003-05-14,2003,5,14,2,Wednesday
776,2003-05-15,2003,5,15,2,Thursday
3490,2003-05-16,2003,5,16,2,Friday
7311,2003-05-17,2003,5,17,2,Saturday
9979,2003-05-18,2003,5,18,2,Sunday
5434,2003-05-19,2003,5,19,2,Monday
9059,2003-05-20,2003,5,20,2,Tuesday
4538,2003-05-21,2003,5,21,2,Wednesday
568,2003-05-22,2003,5,22,2,Thursday
464,2003-05-23,2003,5,23,2,Friday
6608,2003-05-24,2003,5,24,2,Saturday
5351,2003-05-25,2003,5,25,2,Sunday
4478,2003-05-26,2003,5,26,2,Monday
3759,2003-05-27,2003,5,27,2,Tuesday
5435,2003-05-28,2003,5,28,2,Wednesday
6699,2003-05-29,2003,5,29,2,Thursday
465,2003-05-30,2003,5,30,2,Friday
9144,2003-05-31,2003,5,31,2,Saturday
12000,2003-06-01,2003,6,1,2,Sunday
610,2003-06-02,2003,6,2,2,Monday
4576,2003-06-03,2003,6,3,2,Tuesday
591,2003-06-04,2003,6,4,2,Wednesday
5486,2003-06-05,2003,6,5,2,Thursday
4565,2003-06-06,2003,6,6,2,Friday
3501,2003-06-07,2003,6,7,2,Saturday
9700,2003-06-08,2003,6,8,2,Sunday
611,2003-06-09,2003,6,9,2,Monday
466,2003-06-10,2003,6,10,2,Tuesday
5396,2003-06-11,2003,6,11,2,Wednesday
5487,2003-06-12,2003,6,12,2,Thursday
6562,2003-06-13,2003,6,13,2,Friday
3502,2003-06-14,2003,6,14,2,Saturday
10947,2003-06-15,2003,6,15,2,Sunday
3503,2003-06-16,2003,6,16,2,Monday
612,2003-06-17,2003,6,17,2,Tuesday
5502,2003-06-18,2003,6,18,2,Wednesday
613,2003-06-19,2003,6,19,2,Thursday
614,2003-06-20,2003,6,20,2,Friday
7312,2003-06-21,2003,6,21,2,Saturday
7313,2003-06-22,2003,6,22,2,Sunday
10017,2003-06-23,2003,6,23,2,Monday
5360,2003-06-24,2003,6,24,2,Tuesday
467,2003-06-25,2003,6,25,2,Wednesday
569,2003-06-26,2003,6,26,2,Thursday
777,2003-06-27,2003,6,27,2,Friday
5380,2003-06-28,2003,6,28,2,Saturday
5381,2003-06-29,2003,6,29,2,Sunday
570,2003-06-30,2003,6,30,2,Monday
4601,2003-07-01,2003,7,1,3,Tuesday
457,2003-07-02,2003,7,2,3,Wednesday
577,2003-07-03,2003,7,3,3,Thursday
571,2003-07-04,2003,7,4,3,Friday
578,2003-07-05,2003,7,5,3,Saturday
5382,2003-07-06,2003,7,6,3,Sunday
572,2003-07-07,2003,7,7,3,Monday
579,2003-07-08,2003,7,8,3,Tuesday
458,2003-07-09,2003,7,9,3,Wednesday
580,2003-07-10,2003,7,10,3,Thursday
5405,2003-07-11,2003,7,11,3,Friday
5406,2003-07-12,2003,7,12,3,Saturday
12014,2003-07-13,2003,7,13,3,Sunday
459,2003-07-14,2003,7,14,3,Monday
795,2003-07-15,2003,7,15,3,Tuesday
574,2003-07-16,2003,7,16,3,Wednesday
3528,2003-07-17,2003,7,17,3,Thursday
10960,2003-07-18,2003,7,18,3,Friday
5412,2003-07-19,2003,7,19,3,Saturday
11038,2003-07-20,2003,7,20,3,Sunday
10961,2003-07-21,2003,7,21,3,Monday
5413,2003-07-22,2003,7,22,3,Tuesday
8876,2003-07-23,2003,7,23,3,Wednesday
460,2003-07-24,2003,7,24,3,Thursday
468,2003-07-25,2003,7,25,3,Friday
11050,2003-07-26,2003,7,26,3,Saturday
10967,2003-07-27,2003,7,27,3,Sunday
817,2003-07-28,2003,7,28,3,Monday
3522,2003-07-29,2003,7,29,3,Tuesday
804,2003-07-30,2003,7,30,3,Wednesday
690,2003-07-31,2003,7,31,3,Thursday
575,2003-08-01,2003,8,1,3,Friday
6996,2003-08-02,2003,8,2,3,Saturday
11044,2003-08-03,2003,8,3,3,Sunday
5503,2003-08-04,2003,8,4,3,Monday
5488,2003-08-05,2003,8,5,3,Tuesday
4602,2003-08-06,2003,8,6,3,Wednesday
805,2003-08-07,2003,8,7,3,Thursday
573,2003-08-08,2003,8,8,3,Friday
6700,2003-08-09,2003,8,9,3,Saturday
6702,2003-08-10,2003,8,10,3,Sunday
415,2003-08-11,2003,8,11,3,Monday
3769,2003-08-12,2003,8,12,3,Tuesday
4595,2003-08-13,2003,8,13,3,Wednesday
806,2003-08-14,2003,8,14,3,Thursday
5365,2003-08-15,2003,8,15,3,Friday
5507,2003-08-16,2003,8,16,3,Saturday
5301,2003-08-17,2003,8,17,3,Sunday
4570,2003-08-18,2003,8,18,3,Monday
807,2003-08-19,2003,8,19,3,Tuesday
5361,2003-08-20,2003,8,20,3,Wednesday
4596,2003-08-21,2003,8,21,3,Thursday
691,2003-08-22,2003,8,22,3,Friday
692,2003-08-23,2003,8,23,3,Saturday
3529,2003-08-24,2003,8,24,3,Sunday
5398,2003-08-25,2003,8,25,3,Monday
469,2003-08-26,2003,8,26,3,Tuesday
470,2003-08-27,2003,8,27,3,Wednesday
778,2003-08-28,2003,8,28,3,Thursday
471,2003-08-29,2003,8,29,3,Friday
592,2003-08-30,2003,8,30,3,Saturday
593,2003-08-31,2003,8,31,3,Sunday
779,2003-09-01,2003,9,1,3,Monday
537,2003-09-02,2003,9,2,3,Tuesday
677,2003-09-03,2003,9,3,3,Wednesday
693,2003-09-04,2003,9,4,3,Thursday
472,2003-09-05,2003,9,5,3,Friday
709,2003-09-06,2003,9,6,3,Saturday
5509,2003-09-07,2003,9,7,3,Sunday
538,2003-09-08,2003,9,8,3,Monday
473,2003-09-09,2003,9,9,3,Tuesday
710,2003-09-10,2003,9,10,3,Wednesday
758,2003-09-11,2003,9,11,3,Thursday
711,2003-09-12,2003,9,12,3,Friday
5529,2003-09-13,2003,9,13,3,Saturday
5504,2003-09-14,2003,9,14,3,Sunday
694,2003-09-15,2003,9,15,3,Monday
5436,2003-09-16,2003,9,16,3,Tuesday
4585,2003-09-17,2003,9,17,3,Wednesday
539,2003-09-18,2003,9,18,3,Thursday
581,2003-09-19,2003,9,19,3,Friday
8605,2003-09-20,2003,9,20,3,Saturday
5414,2003-09-21,2003,9,21,3,Sunday
541,2003-09-22,2003,9,22,3,Monday
540,2003-09-23,2003,9,23,3,Tuesday
713,2003-09-24,2003,9,24,3,Wednesday
796,2003-09-25,2003,9,25,3,Thursday
695,2003-09-26,2003,9,26,3,Friday
615,2003-09-27,2003,9,27,3,Saturday
542,2003-09-28,2003,9,28,3,Sunday
416,2003-09-29,2003,9,29,3,Monday
543,2003-09-30,2003,9,30,3,Tuesday
714,2003-10-01,2003,10,1,4,Wednesday
808,2003-10-02,2003,10,2,4,Thursday
5505,2003-10-03,2003,10,3,4,Friday
9063,2003-10-04,2003,10,4,4,Saturday
9106,2003-10-05,2003,10,5,4,Sunday
809,2003-10-06,2003,10,6,4,Monday
5530,2003-10-07,2003,10,7,4,Tuesday
417,2003-10-08,2003,10,8,4,Wednesday
544,2003-10-09,2003,10,9,4,Thursday
780,2003-10-10,2003,10,10,4,Friday
3530,2003-10-11,2003,10,11,4,Saturday
6514,2003-10-12,2003,10,12,4,Sunday
696,2003-10-13,2003,10,13,4,Monday
697,2003-10-14,2003,10,14,4,Tuesday
3531,2003-10-15,2003,10,15,4,Wednesday
698,2003-10-16,2003,10,16,4,Thursday
616,2003-10-17,2003,10,17,4,Friday
5404,2003-10-18,2003,10,18,4,Saturday
5506,2003-10-19,2003,10,19,4,Sunday
4479,2003-10-20,2003,10,20,4,Monday
5366,2003-10-21,2003,10,21,4,Tuesday
4577,2003-10-22,2003,10,22,4,Wednesday
3677,2003-10-23,2003,10,23,4,Thursday
6139,2003-10-24,2003,10,24,4,Friday
6397,2003-10-25,2003,10,25,4,Saturday
5429,2003-10-26,2003,10,26,4,Sunday
883,2003-10-27,2003,10,27,4,Monday
3678,2003-10-28,2003,10,28,4,Tuesday
5352,2003-10-29,2003,10,29,4,Wednesday
4539,2003-10-30,2003,10,30,4,Thursday
699,2003-10-31,2003,10,31,4,Friday
5367,2003-11-01,2003,11,1,4,Saturday
5368,2003-11-02,2003,11,2,4,Sunday
810,2003-11-03,2003,11,3,4,Monday
3467,2003-11-04,2003,11,4,4,Tuesday
700,2003-11-05,2003,11,5,4,Wednesday
715,2003-11-06,2003,11,6,4,Thursday
5353,2003-11-07,2003,11,7,4,Friday
5337,2003-11-08,2003,11,8,4,Saturday
5340,2003-11-09,2003,11,9,4,Sunday
781,2003-11-10,2003,11,10,4,Monday
5369,2003-11-11,2003,11,11,4,Tuesday
759,2003-11-12,2003,11,12,4,Wednesday
5430,2003-11-13,2003,11,13,4,Thursday
5409,2003-11-14,2003,11,14,4,Friday
5803,2003-11-15,2003,11,15,4,Saturday
14194,2003-11-16,2003,11,16,4,Sunday
5370,2003-11-17,2003,11,17,4,Monday
5408,2003-11-18,2003,11,18,4,Tuesday
5371,2003-11-19,2003,11,19,4,Wednesday
5410,2003-11-20,2003,11,20,4,Thursday
5411,2003-11-21,2003,11,21,4,Friday
5542,2003-11-22,2003,11,22,4,Saturday
8783,2003-11-23,2003,11,23,4,Sunday
5543,2003-11-24,2003,11,24,4,Monday
8597,2003-11-25,2003,11,25,4,Tuesday
4597,2003-11-26,2003,11,26,4,Wednesday
4586,2003-11-27,2003,11,27,4,Thursday
5620,2003-11-28,2003,11,28,4,Friday
9101,2003-11-29,2003,11,29,4,Saturday
10945,2003-11-30,2003,11,30,4,Sunday
4480,2003-12-01,2003,12,1,4,Monday
545,2003-12-02,2003,12,2,4,Tuesday
4579,2003-12-03,2003,12,3,4,Wednesday
6494,2003-12-04,2003,12,4,4,Thursday
5372,2003-12-05,2003,12,5,4,Friday
5544,2003-12-06,2003,12,6,4,Saturday
5373,2003-12-07,2003,12,7,4,Sunday
6489,2003-12-08,2003,12,8,4,Monday
5800,2003-12-09,2003,12,9,4,Tuesday
5533,2003-12-10,2003,12,10,4,Wednesday
5495,2003-12-11,2003,12,11,4,Thursday
504,2003-12-12,2003,12,12,4,Friday
5374,2003-12-13,2003,12,13,4,Saturday
10010,2003-12-14,2003,12,14,4,Sunday
4540,2003-12-15,2003,12,15,4,Monday
744,2003-12-16,2003,12,16,4,Tuesday
6486,2003-12-17,2003,12,17,4,Wednesday
4598,2003-12-18,2003,12,18,4,Thursday
719,2003-12-19,2003,12,19,4,Friday
6518,2003-12-20,2003,12,20,4,Saturday
701,2003-12-21,2003,12,21,4,Sunday
4504,2003-12-22,2003,12,22,4,Monday
6333,2003-12-23,2003,12,23,4,Tuesday
10018,2003-12-24,2003,12,24,4,Wednesday
13276,2003-12-25,2003,12,25,4,Thursday
594,2003-12-26,2003,12,26,4,Friday
8892,2003-12-27,2003,12,27,4,Saturday
10950,2003-12-28,2003,12,28,4,Sunday
546,2003-12-29,2003,12,29,4,Monday
4578,2003-12-30,2003,12,30,4,Tuesday
9562,2003-12-31,2003,12,31,4,Wednesday
13850,2004-01-01,2004,1,1,1,Thursday
9123,2004-01-02,2004,1,2,1,Friday
9117,2004-01-03,2004,1,3,1,Saturday
11236,2004-01-04,2004,1,4,1,Sunday
418,2004-01-05,2004,1,5,1,Monday
9072,2004-01-06,2004,1,6,1,Tuesday
5314,2004-01-07,2004,1,7,1,Wednesday
5545,2004-01-08,2004,1,8,1,Thursday
4572,2004-01-09,2004,1,9,1,Friday
5315,2004-01-10,2004,1,10,1,Saturday
12011,2004-01-11,2004,1,11,1,Sunday
3491,2004-01-12,2004,1,12,1,Monday
5546,2004-01-13,2004,1,13,1,Tuesday
4571,2004-01-14,2004,1,14,1,Wednesday
5531,2004-01-15,2004,1,15,1,Thursday
547,2004-01-16,2004,1,16,1,Friday
10958,2004-01-17,2004,1,17,1,Saturday
11010,2004-01-18,2004,1,18,1,Sunday
5576,2004-01-19,2004,1,19,1,Monday
6475,2004-01-20,2004,1,20,1,Tuesday
5587,2004-01-21,2004,1,21,1,Wednesday
3492,2004-01-22,2004,1,22,1,Thursday
617,2004-01-23,2004,1,23,1,Friday
5497,2004-01-24,2004,1,24,1,Saturday
10959,2004-01-25,2004,1,25,1,Sunday
618,2004-01-26,2004,1,26,1,Monday
419,2004-01-27,2004,1,27,1,Tuesday
420,2004-01-28,2004,1,28,1,Wednesday
5475,2004-01-29,2004,1,29,1,Thursday
421,2004-01-30,2004,1,30,1,Friday
11794,2004-01-31,2004,1,31,1,Saturday
10946,2004-02-01,2004,2,1,1,Sunday
619,2004-02-02,2004,2,2,1,Monday
5498,2004-02-03,2004,2,3,1,Tuesday
422,2004-02-04,2004,2,4,1,Wednesday
4541,2004-02-05,2004,2,5,1,Thursday
595,2004-02-06,2004,2,6,1,Friday
12005,2004-02-07,2004,2,7,1,Saturday
10943,2004-02-08,2004,2,8,1,Sunday
4566,2004-02-09,2004,2,9,1,Monday
548,2004-02-10,2004,2,10,1,Tuesday
549,2004-02-11,2004,2,11,1,Wednesday
5812,2004-02-12,2004,2,12,1,Thursday
1012,2004-02-13,2004,2,13,1,Friday
6515,2004-02-14,2004,2,14,1,Saturday
8784,2004-02-15,2004,2,15,1,Sunday
6495,2004-02-16,2004,2,16,1,Monday
550,2004-02-17,2004,2,17,1,Tuesday
5417,2004-02-18,2004,2,18,1,Wednesday
6496,2004-02-19,2004,2,19,1,Thursday
620,2004-02-20,2004,2,20,1,Friday
10021,2004-02-21,2004,2,21,1,Saturday
10022,2004-02-22,2004,2,22,1,Sunday
10003,2004-02-23,2004,2,23,1,Monday
10965,2004-02-24,2004,2,24,1,Tuesday
5476,2004-02-25,2004,2,25,1,Wednesday
5419,2004-02-26,2004,2,26,1,Thursday
6398,2004-02-27,2004,2,27,1,Friday
8785,2004-02-28,2004,2,28,1,Saturday
7269,2004-02-29,2004,2,29,1,Sunday
4599,2004-03-01,2004,3,1,1,Monday
4600,2004-03-02,2004,3,2,1,Tuesday
5420,2004-03-03,2004,3,3,1,Wednesday
5431,2004-03-04,2004,3,4,1,Thursday
3560,2004-03-05,2004,3,5,1,Friday
720,2004-03-06,2004,3,6,1,Saturday
5583,2004-03-07,2004,3,7,1,Sunday
3561,2004-03-08,2004,3,8,1,Monday
8235,2004-03-09,2004,3,9,1,Tuesday
5499,2004-03-10,2004,3,10,1,Wednesday
5588,2004-03-11,2004,3,11,1,Thursday
621,2004-03-12,2004,3,12,1,Friday
5584,2004-03-13,2004,3,13,1,Saturday
5500,2004-03-14,2004,3,14,1,Sunday
551,2004-03-15,2004,3,15,1,Monday
6497,2004-03-16,2004,3,16,1,Tuesday
552,2004-03-17,2004,3,17,1,Wednesday
782,2004-03-18,2004,3,18,1,Thursday
3532,2004-03-19,2004,3,19,1,Friday
5532,2004-03-20,2004,3,20,1,Saturday
11097,2004-03-21,2004,3,21,1,Sunday
423,2004-03-22,2004,3,22,1,Monday
3523,2004-03-23,2004,3,23,1,Tuesday
3533,2004-03-24,2004,3,24,1,Wednesday
8227,2004-03-25,2004,3,25,1,Thursday
5517,2004-03-26,2004,3,26,1,Friday
10746,2004-03-27,2004,3,27,1,Saturday
12009,2004-03-28,2004,3,28,1,Sunday
4573,2004-03-29,2004,3,29,1,Monday
6399,2004-03-30,2004,3,30,1,Tuesday
818,2004-03-31,2004,3,31,1,Wednesday
424,2004-04-01,2004,4,1,2,Thursday
4505,2004-04-02,2004,4,2,2,Friday
3585,2004-04-03,2004,4,3,2,Saturday
3586,2004-04-04,2004,4,4,2,Sunday
553,2004-04-05,2004,4,5,2,Monday
582,2004-04-06,2004,4,6,2,Tuesday
4506,2004-04-07,2004,4,7,2,Wednesday
819,2004-04-08,2004,4,8,2,Thursday
10956,2004-04-09,2004,4,9,2,Friday
757,2004-04-10,2004,4,10,2,Saturday
5501,2004-04-11,2004,4,11,2,Sunday
425,2004-04-12,2004,4,12,2,Monday
5477,2004-04-13,2004,4,13,2,Tuesday
8609,2004-04-14,2004,4,14,2,Wednesday
554,2004-04-15,2004,4,15,2,Thursday
3534,2004-04-16,2004,4,16,2,Friday
6508,2004-04-17,2004,4,17,2,Saturday
9073,2004-04-18,2004,4,18,2,Sunday
555,2004-04-19,2004,4,19,2,Monday
702,2004-04-20,2004,4,20,2,Tuesday
6361,2004-04-21,2004,4,21,2,Wednesday
6403,2004-04-22,2004,4,22,2,Thursday
3535,2004-04-23,2004,4,23,2,Friday
6487,2004-04-24,2004,4,24,2,Saturday
10963,2004-04-25,2004,4,25,2,Sunday
5586,2004-04-26,2004,4,26,2,Monday
4587,2004-04-27,2004,4,27,2,Tuesday
820,2004-04-28,2004,4,28,2,Wednesday
426,2004-04-29,2004,4,29,2,Thursday
4580,2004-04-30,2004,4,30,2,Friday
10004,2004-05-01,2004,5,1,2,Saturday
8847,2004-05-02,2004,5,2,2,Sunday
821,2004-05-03,2004,5,3,2,Monday
5559,2004-05-04,2004,5,4,2,Tuesday
427,2004-05-05,2004,5,5,2,Wednesday
822,2004-05-06,2004,5,6,2,Thursday
9121,2004-05-07,2004,5,7,2,Friday
8786,2004-05-08,2004,5,8,2,Saturday
12169,2004-05-09,2004,5,9,2,Sunday
9074,2004-05-10,2004,5,10,2,Monday
6476,2004-05-11,2004,5,11,2,Tuesday
823,2004-05-12,2004,5,12,2,Wednesday
6488,2004-05-13,2004,5,13,2,Thursday
721,2004-05-14,2004,5,14,2,Friday
8834,2004-05-15,2004,5,15,2,Saturday
10028,2004-05-16,2004,5,16,2,Sunday
3505,2004-05-17,2004,5,17,2,Monday
5489,2004-05-18,2004,5,18,2,Tuesday
5547,2004-05-19,2004,5,19,2,Wednesday
391,2004-05-20,2004,5,20,2,Thursday
428,2004-05-21,2004,5,21,2,Friday
5534,2004-05-22,2004,5,22,2,Saturday
5535,2004-05-23,2004,5,23,2,Sunday
824,2004-05-24,2004,5,24,2,Monday
3493,2004-05-25,2004,5,25,2,Tuesday
3580,2004-05-26,2004,5,26,2,Wednesday
3524,2004-05-27,2004,5,27,2,Thursday
716,2004-05-28,2004,5,28,2,Friday
5537,2004-05-29,2004,5,29,2,Saturday
12165,2004-05-30,2004,5,30,2,Sunday
703,2004-05-31,2004,5,31,2,Monday
583,2004-06-01,2004,6,1,2,Tuesday
4515,2004-06-02,2004,6,2,2,Wednesday
1016,2004-06-03,2004,6,3,2,Thursday
631,2004-06-04,2004,6,4,2,Friday
745,2004-06-05,2004,6,5,2,Saturday
12168,2004-06-06,2004,6,6,2,Sunday
704,2004-06-07,2004,6,7,2,Monday
5658,2004-06-08,2004,6,8,2,Tuesday
8238,2004-06-09,2004,6,9,2,Wednesday
11045,2004-06-10,2004,6,10,2,Thursday
556,2004-06-11,2004,6,11,2,Friday
7293,2004-06-12,2004,6,12,2,Saturday
557,2004-06-13,2004,6,13,2,Sunday
5478,2004-06-14,2004,6,14,2,Monday
1027,2004-06-15,2004,6,15,2,Tuesday
5568,2004-06-16,2004,6,16,2,Wednesday
6406,2004-06-17,2004,6,17,2,Thursday
1028,2004-06-18,2004,6,18,2,Friday
9110,2004-06-19,2004,6,19,2,Saturday
12007,2004-06-20,2004,6,20,2,Sunday
1029,2004-06-21,2004,6,21,2,Monday
9111,2004-06-22,2004,6,22,2,Tuesday
705,2004-06-23,2004,6,23,2,Wednesday
1017,2004-06-24,2004,6,24,2,Thursday
1018,2004-06-25,2004,6,25,2,Friday
5659,2004-06-26,2004,6,26,2,Saturday
11047,2004-06-27,2004,6,27,2,Sunday
5536,2004-06-28,2004,6,28,2,Monday
1010,2004-06-29,2004,6,29,2,Tuesday
5642,2004-06-30,2004,6,30,2,Wednesday
1030,2004-07-01,2004,7,1,3,Thursday
913,2004-07-02,2004,7,2,3,Friday
6408,2004-07-03,2004,7,3,3,Saturday
12038,2004-07-04,2004,7,4,3,Sunday
3536,2004-07-05,2004,7,5,3,Monday
761,2004-07-06,2004,7,6,3,Tuesday
756,2004-07-07,2004,7,7,3,Wednesday
5538,2004-07-08,2004,7,8,3,Thursday
3494,2004-07-09,2004,7,9,3,Friday
3537,2004-07-10,2004,7,10,3,Saturday
6400,2004-07-11,2004,7,11,3,Sunday
5611,2004-07-12,2004,7,12,3,Monday
2441,2004-07-13,2004,7,13,3,Tuesday
5342,2004-07-14,2004,7,14,3,Wednesday
5343,2004-07-15,2004,7,15,3,Thursday
746,2004-07-16,2004,7,16,3,Friday
5569,2004-07-17,2004,7,17,3,Saturday
10957,2004-07-18,2004,7,18,3,Sunday
392,2004-07-19,2004,7,19,3,Monday
3539,2004-07-20,2004,7,20,3,Tuesday
3562,2004-07-21,2004,7,21,3,Wednesday
584,2004-07-22,2004,7,22,3,Thursday
3540,2004-07-23,2004,7,23,3,Friday
8199,2004-07-24,2004,7,24,3,Saturday
10780,2004-07-25,2004,7,25,3,Sunday
1011,2004-07-26,2004,7,26,3,Monday
3538,2004-07-27,2004,7,27,3,Tuesday
8841,2004-07-28,2004,7,28,3,Wednesday
1019,2004-07-29,2004,7,29,3,Thursday
1020,2004-07-30,2004,7,30,3,Friday
8864,2004-07-31,2004,7,31,3,Saturday
5593,2004-08-01,2004,8,1,3,Sunday
393,2004-08-02,2004,8,2,3,Monday
622,2004-08-03,2004,8,3,3,Tuesday
717,2004-08-04,2004,8,4,3,Wednesday
718,2004-08-05,2004,8,5,3,Thursday
4516,2004-08-06,2004,8,6,3,Friday
7294,2004-08-07,2004,8,7,3,Saturday
5643,2004-08-08,2004,8,8,3,Sunday
585,2004-08-09,2004,8,9,3,Monday
1021,2004-08-10,2004,8,10,3,Tuesday
1022,2004-08-11,2004,8,11,3,Wednesday
1031,2004-08-12,2004,8,12,3,Thursday
760,2004-08-13,2004,8,13,3,Friday
6481,2004-08-14,2004,8,14,3,Saturday
6482,2004-08-15,2004,8,15,3,Sunday
394,2004-08-16,2004,8,16,3,Monday
623,2004-08-17,2004,8,17,3,Tuesday
5594,2004-08-18,2004,8,18,3,Wednesday
586,2004-08-19,2004,8,19,3,Thursday
747,2004-08-20,2004,8,20,3,Friday
1013,2004-08-21,2004,8,21,3,Saturday
8844,2004-08-22,2004,8,22,3,Sunday
687,2004-08-23,2004,8,23,3,Monday
748,2004-08-24,2004,8,24,3,Tuesday
587,2004-08-25,2004,8,25,3,Wednesday
624,2004-08-26,2004,8,26,3,Thursday
588,2004-08-27,2004,8,27,3,Friday
8865,2004-08-28,2004,8,28,3,Saturday
5673,2004-08-29,2004,8,29,3,Sunday
749,2004-08-30,2004,8,30,3,Monday
4581,2004-08-31,2004,8,31,3,Tuesday
750,2004-09-01,2004,9,1,3,Wednesday
9118,2004-09-02,2004,9,2,3,Thursday
751,2004-09-03,2004,9,3,3,Friday
1023,2004-09-04,2004,9,4,3,Saturday
6633,2004-09-05,2004,9,5,3,Sunday
1024,2004-09-06,2004,9,6,3,Monday
10778,2004-09-07,2004,9,7,3,Tuesday
1025,2004-09-08,2004,9,8,3,Wednesday
1026,2004-09-09,2004,9,9,3,Thursday
518,2004-09-10,2004,9,10,3,Friday
6634,2004-09-11,2004,9,11,3,Saturday
6635,2004-09-12,2004,9,12,3,Sunday
519,2004-09-13,2004,9,13,3,Monday
520,2004-09-14,2004,9,14,3,Tuesday
521,2004-09-15,2004,9,15,3,Wednesday
6542,2004-09-16,2004,9,16,3,Thursday
5595,2004-09-17,2004,9,17,3,Friday
5596,2004-09-18,2004,9,18,3,Saturday
8228,2004-09-19,2004,9,19,3,Sunday
522,2004-09-20,2004,9,20,3,Monday
3869,2004-09-21,2004,9,21,3,Tuesday
3870,2004-09-22,2004,9,22,3,Wednesday
3469,2004-09-23,2004,9,23,3,Thursday
5578,2004-09-24,2004,9,24,3,Friday
625,2004-09-25,2004,9,25,3,Saturday
11073,2004-09-26,2004,9,26,3,Sunday
5597,2004-09-27,2004,9,27,3,Monday
763,2004-09-28,2004,9,28,3,Tuesday
1032,2004-09-29,2004,9,29,3,Wednesday
4582,2004-09-30,2004,9,30,3,Thursday
2411,2004-10-01,2004,10,1,4,Friday
12166,2004-10-02,2004,10,2,4,Saturday
13066,2004-10-03,2004,10,3,4,Sunday
5579,2004-10-04,2004,10,4,4,Monday
10966,2004-10-05,2004,10,5,4,Tuesday
10770,2004-10-06,2004,10,6,4,Wednesday
11039,2004-10-07,2004,10,7,4,Thursday
6516,2004-10-08,2004,10,8,4,Friday
10944,2004-10-09,2004,10,9,4,Saturday
5649,2004-10-10,2004,10,10,4,Sunday
10949,2004-10-11,2004,10,11,4,Monday
11042,2004-10-12,2004,10,12,4,Tuesday
7222,2004-10-13,2004,10,13,4,Wednesday
5650,2004-10-14,2004,10,14,4,Thursday
5651,2004-10-15,2004,10,15,4,Friday
11041,2004-10-16,2004,10,16,4,Saturday
6517,2004-10-17,2004,10,17,4,Sunday
5652,2004-10-18,2004,10,18,4,Monday
5653,2004-10-19,2004,10,19,4,Tuesday
5654,2004-10-20,2004,10,20,4,Wednesday
5655,2004-10-21,2004,10,21,4,Thursday
11088,2004-10-22,2004,10,22,4,Friday
10964,2004-10-23,2004,10,23,4,Saturday
5656,2004-10-24,2004,10,24,4,Sunday
5644,2004-10-25,2004,10,25,4,Monday
5598,2004-10-26,2004,10,26,4,Tuesday
5599,2004-10-27,2004,10,27,4,Wednesday
523,2004-10-28,2004,10,28,4,Thursday
5510,2004-10-29,2004,10,29,4,Friday
8229,2004-10-30,2004,10,30,4,Saturday
10779,2004-10-31,2004,10,31,4,Sunday
12171,2004-11-01,2004,11,1,4,Monday
8230,2004-11-02,2004,11,2,4,Tuesday
5657,2004-11-03,2004,11,3,4,Wednesday
